  W(MeV)      Re(E0+)     Im(E0+)    Re(E0-)   Im(E0-)     Re(M0+)    Im(M0+)    Re(M0-)    Im(M0-)    Re(E1+)   Im(E1+)     Re(E1-)   Im(E1-)    Re(M1+)    Im(M1+)    Re(M1-)    Im(M1-)    Re(E2+)   Im(E2+)     Re(E2-)   Im(E2-)     Re(M2+)     Im(M2+)    Re(M2-)    Im(M2-)     Re(E3+)   Im(E3+)     Re(E3-)   Im(E3-)    Re(M3+)    Im(M3+)    Re(M3-)    Im(M3-)     Re(E4+)   Im(E4+)     Re(E4-)   Im(E4-)    Re(M4+)    Im(M4+)    Re(M4-)    Im(M4-)     Re(E5+)   Im(E5+)     Re(E5-)   Im(E5-)    Re(M5+)    Im(M5+)    Re(M5-)    Im(M5-)                                                                                                  
 1285.0000     7.6385     1.5269     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.6192    -0.0916     0.0000     0.0000    -1.9514     0.1119     3.0623     0.5367     0.5390     0.0137     3.6358     0.0981    -0.3774    -0.0076     0.9888     0.1075     0.1901    -0.0001     0.7897    -0.0915    -0.1409     0.0001     0.2035     0.0011     0.0806     0.0000     0.2089     0.0002    -0.0427    -0.0000     0.0494     0.0001     0.0372    -0.0000     0.0814     0.0000    -0.0133     0.0000     0.0190     0.0001
 1290.0000     7.5988     1.5425     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.6119    -0.0933     0.0000     0.0000    -1.9319     0.1134     3.1463     0.6153     0.5384     0.0143     3.6822     0.1142    -0.3749    -0.0077     1.0192     0.1167     0.1910    -0.0001     0.7906    -0.0952    -0.1429     0.0001     0.2075     0.0013     0.0814     0.0000     0.2112     0.0003    -0.0436    -0.0000     0.0504     0.0001     0.0379    -0.0000     0.0828     0.0000    -0.0136     0.0000     0.0196     0.0001
 1295.0000     7.5627     1.5605     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.6045    -0.0949     0.0000     0.0000    -1.9119     0.1147     3.2295     0.7027     0.5377     0.0148     3.7288     0.1321    -0.3721    -0.0078     1.0499     0.1263     0.1918    -0.0001     0.7924    -0.0984    -0.1448     0.0001     0.2117     0.0015     0.0822     0.0000     0.2135     0.0003    -0.0444    -0.0000     0.0513     0.0001     0.0384    -0.0000     0.0842     0.0000    -0.0139     0.0000     0.0201     0.0001
 1300.0000     7.5217     1.5801     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.5971    -0.0965     0.0000     0.0000    -1.8915     0.1159     3.3118     0.7995     0.5369     0.0154     3.7749     0.1517    -0.3691    -0.0078     1.0810     0.1366     0.1925    -0.0001     0.7944    -0.1012    -0.1467     0.0001     0.2159     0.0017     0.0829     0.0000     0.2156     0.0003    -0.0452    -0.0000     0.0522     0.0001     0.0390    -0.0000     0.0855     0.0000    -0.0142     0.0000     0.0206     0.0001
 1305.0000     7.4910     1.6027     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.5898    -0.0980     0.0000     0.0000    -1.8707     0.1170     3.3907     0.9063     0.5360     0.0159     3.8213     0.1735    -0.3658    -0.0078     1.1121     0.1476     0.1931    -0.0001     0.7969    -0.1036    -0.1485     0.0001     0.2201     0.0020     0.0836     0.0000     0.2177     0.0004    -0.0461    -0.0000     0.0532     0.0001     0.0396    -0.0000     0.0868     0.0000    -0.0145     0.0000     0.0211     0.0001
 1310.0000     7.4633     1.6268     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.5823    -0.0995     0.0000     0.0000    -1.8495     0.1180     3.4635     1.0234     0.5349     0.0165     3.8678     0.1974    -0.3623    -0.0078     1.1432     0.1593     0.1937    -0.0001     0.7991    -0.1056    -0.1503     0.0001     0.2243     0.0022     0.0842     0.0000     0.2196     0.0004    -0.0469    -0.0000     0.0541     0.0001     0.0401    -0.0000     0.0880     0.0000    -0.0147     0.0000     0.0215     0.0001
 1315.0000     7.4389     1.6539     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.5749    -0.1010     0.0000     0.0000    -1.8279     0.1189     3.5299     1.1513     0.5338     0.0170     3.9141     0.2232    -0.3585    -0.0077     1.1745     0.1717     0.1943    -0.0001     0.8019    -0.1072    -0.1520     0.0001     0.2286     0.0025     0.0848     0.0000     0.2215     0.0004    -0.0476    -0.0000     0.0550     0.0001     0.0406    -0.0000     0.0892     0.0000    -0.0150     0.0000     0.0220     0.0001
 1320.0000     7.4164     1.6826     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.5675    -0.1025     0.0000     0.0000    -1.8061     0.1196     3.5869     1.2896     0.5326     0.0176     3.9641     0.2512    -0.3545    -0.0077     1.2066     0.1851     0.1947    -0.0001     0.8049    -0.1086    -0.1537     0.0001     0.2329     0.0028     0.0854     0.0000     0.2232     0.0005    -0.0484    -0.0000     0.0558     0.0001     0.0411    -0.0000     0.0904     0.0000    -0.0153     0.0000     0.0225     0.0001
 1325.0000     7.3963     1.7144     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.5601    -0.1039     0.0000     0.0000    -1.7840     0.1203     3.6343     1.4380     0.5313     0.0182     4.0099     0.2819    -0.3503    -0.0076     1.2384     0.1996     0.1951    -0.0001     0.8093    -0.1096    -0.1552     0.0001     0.2374     0.0032     0.0859     0.0001     0.2249     0.0005    -0.0491    -0.0000     0.0567     0.0002     0.0416    -0.0000     0.0915     0.0000    -0.0155     0.0000     0.0230     0.0001
 1330.0000     7.3725     1.7491     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.5527    -0.1053     0.0000     0.0000    -1.7617     0.1209     3.6687     1.5961     0.5300     0.0188     4.0599     0.3155    -0.3459    -0.0074     1.2706     0.2154     0.1955    -0.0001     0.8130    -0.1104    -0.1568     0.0001     0.2418     0.0036     0.0864     0.0001     0.2265     0.0005    -0.0499    -0.0000     0.0576     0.0002     0.0420    -0.0000     0.0926     0.0000    -0.0158     0.0000     0.0234     0.0001
 1335.0000     7.3586     1.7861     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.5454    -0.1067     0.0000     0.0000    -1.7391     0.1214     3.6895     1.7623     0.5286     0.0193     4.1097     0.3518    -0.3413    -0.0073     1.3031     0.2323     0.1958    -0.0001     0.8184    -0.1110    -0.1583     0.0001     0.2464     0.0040     0.0868     0.0001     0.2280     0.0006    -0.0506    -0.0000     0.0584     0.0002     0.0425    -0.0000     0.0937     0.0000    -0.0160     0.0000     0.0239     0.0001
 1340.0000     7.3473     1.8263     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.5380    -0.1080     0.0000     0.0000    -1.7161     0.1218     3.6905     1.9349     0.5271     0.0199     4.1595     0.3910    -0.3366    -0.0071     1.3359     0.2507     0.1960    -0.0001     0.8239    -0.1113    -0.1597     0.0001     0.2511     0.0044     0.0873     0.0001     0.2295     0.0006    -0.0513    -0.0000     0.0592     0.0002     0.0429    -0.0000     0.0947     0.0000    -0.0163     0.0000     0.0244     0.0001
 1345.0000     7.3374     1.8685     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.5307    -0.1094     0.0000     0.0000    -1.6931     0.1221     3.6762     2.1114     0.5255     0.0205     4.2096     0.4338    -0.3316    -0.0069     1.3685     0.2707     0.1963    -0.0001     0.8286    -0.1115    -0.1610     0.0001     0.2556     0.0049     0.0877     0.0001     0.2308     0.0007    -0.0519    -0.0000     0.0601     0.0002     0.0433    -0.0000     0.0957     0.0000    -0.0165     0.0000     0.0248     0.0001
 1350.0000     7.3311     1.9147     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.5234    -0.1107     0.0000     0.0000    -1.6698     0.1223     3.6400     2.2890     0.5239     0.0212     4.2636     0.4804    -0.3265    -0.0066     1.4019     0.2924     0.1964    -0.0001     0.8353    -0.1114    -0.1624     0.0001     0.2603     0.0054     0.0880     0.0001     0.2321     0.0007    -0.0526    -0.0000     0.0609     0.0003     0.0437    -0.0000     0.0966     0.0000    -0.0167     0.0000     0.0253     0.0001
 1355.0000     7.3272     1.9637     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.5163    -0.1120     0.0000     0.0000    -1.6464     0.1224     3.5807     2.4643     0.5222     0.0218     4.3142     0.5310    -0.3212    -0.0063     1.4348     0.3158     0.1966    -0.0001     0.8437    -0.1114    -0.1636     0.0001     0.2654     0.0060     0.0884     0.0001     0.2334     0.0008    -0.0532    -0.0000     0.0617     0.0003     0.0440    -0.0000     0.0975     0.0000    -0.0169     0.0000     0.0257     0.0001
 1360.0000     7.3183     2.0165     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.5092    -0.1133     0.0000     0.0000    -1.6228     0.1225     3.5060     2.6338     0.5205     0.0224     4.3689     0.5860    -0.3157    -0.0060     1.4687     0.3412     0.1967    -0.0001     0.8513    -0.1110    -0.1649     0.0001     0.2703     0.0066     0.0887     0.0001     0.2345     0.0009    -0.0538    -0.0000     0.0625     0.0003     0.0444    -0.0000     0.0984     0.0000    -0.0172     0.0000     0.0261     0.0001
 1365.0000     7.3196     2.0733     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.5022    -0.1146     0.0000     0.0000    -1.5992     0.1225     3.4091     2.7940     0.5192     0.0231     4.4204     0.6457    -0.3104    -0.0056     1.5019     0.3687     0.1967    -0.0001     0.8594    -0.1104    -0.1660     0.0001     0.2753     0.0073     0.0890     0.0001     0.2356     0.0009    -0.0544    -0.0000     0.0633     0.0003     0.0447    -0.0000     0.0992     0.0000    -0.0174     0.0000     0.0266     0.0001
 1370.0000     7.3232     2.1333     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.4953    -0.1159     0.0000     0.0000    -1.5753     0.1225     3.2947     2.9413     0.5174     0.0237     4.4763     0.7107    -0.3047    -0.0052     1.5360     0.3984     0.1968    -0.0001     0.8693    -0.1097    -0.1672     0.0001     0.2807     0.0080     0.0893     0.0001     0.2367     0.0010    -0.0550    -0.0000     0.0641     0.0004     0.0450    -0.0000     0.1001     0.0000    -0.0176     0.0000     0.0270     0.0001
 1375.0000     7.3220     2.1991     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.4883    -0.1172     0.0000     0.0000    -1.5513     0.1224     3.1652     3.0750     0.5155     0.0244     4.5292     0.7817    -0.2988    -0.0047     1.5691     0.4308     0.1967    -0.0001     0.8788    -0.1088    -0.1682     0.0001     0.2858     0.0088     0.0895     0.0001     0.2377     0.0011    -0.0556    -0.0000     0.0649     0.0004     0.0454    -0.0000     0.1009     0.0000    -0.0178     0.0000     0.0274     0.0001
 1380.0000     7.3310     2.2681     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.4816    -0.1185     0.0000     0.0000    -1.5273     0.1222     3.0226     3.1903     0.5141     0.0251     4.5828     0.8588    -0.2930    -0.0042     1.6029     0.4655     0.1967    -0.0001     0.8897    -0.1077    -0.1693     0.0001     0.2914     0.0096     0.0897     0.0001     0.2386     0.0011    -0.0561    -0.0000     0.0657     0.0004     0.0457    -0.0000     0.1016     0.0000    -0.0180     0.0000     0.0278     0.0001
 1385.0000     7.3353     2.3420     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.4752    -0.1197     0.0000     0.0000    -1.5033     0.1221     2.8703     3.2862     0.5121     0.0258     4.6411     0.9429    -0.2869    -0.0036     1.6376     0.5031     0.1966    -0.0001     0.9016    -0.1061    -0.1702     0.0001     0.2970     0.0106     0.0899     0.0001     0.2395     0.0012    -0.0567    -0.0000     0.0665     0.0005     0.0459    -0.0000     0.1024     0.0000    -0.0182     0.0000     0.0282     0.0001
 1390.0000     7.3429     2.4217     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.4686    -0.1209     0.0000     0.0000    -1.4790     0.1218     2.7145     3.3679     0.5105     0.0265     4.6964     1.0348    -0.2809    -0.0030     1.6722     0.5441     0.1965    -0.0001     0.9150    -0.1044    -0.1712     0.0001     0.3030     0.0115     0.0901     0.0001     0.2404     0.0013    -0.0572    -0.0000     0.0673     0.0005     0.0462    -0.0000     0.1031     0.0000    -0.0184     0.0000     0.0286     0.0001
 1395.0000     7.3524     2.5065     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.4624    -0.1221     0.0000     0.0000    -1.4549     0.1216     2.5548     3.4278     0.5089     0.0273     4.7495     1.1349    -0.2748    -0.0023     1.7059     0.5885     0.1964    -0.0001     0.9277    -0.1022    -0.1721     0.0002     0.3088     0.0126     0.0903     0.0001     0.2412     0.0014    -0.0577    -0.0000     0.0680     0.0006     0.0465    -0.0000     0.1038     0.0000    -0.0186     0.0000     0.0291     0.0001
 1400.0000     7.3648     2.5978     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.4564    -0.1233     0.0000     0.0000    -1.4306     0.1213     2.3954     3.4713     0.5069     0.0280     4.8072     1.2442    -0.2683    -0.0016     1.7411     0.6369     0.1963    -0.0001     0.9422    -0.0998    -0.1729     0.0002     0.3151     0.0138     0.0904     0.0001     0.2419     0.0015    -0.0582    -0.0000     0.0688     0.0006     0.0467    -0.0000     0.1044     0.0000    -0.0188     0.0000     0.0294     0.0002
 1405.0000     7.3795     2.6955     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.4504    -0.1244     0.0000     0.0000    -1.4063     0.1210     2.2380     3.5010     0.5052     0.0288     4.8593     1.3639    -0.2620    -0.0008     1.7750     0.6895     0.1961    -0.0001     0.9559    -0.0971    -0.1737     0.0002     0.3212     0.0150     0.0905     0.0001     0.2426     0.0015    -0.0586    -0.0000     0.0696     0.0007     0.0470    -0.0000     0.1051     0.0000    -0.0190     0.0000     0.0298     0.0002
 1410.0000     7.3906     2.8000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.4448    -0.1254     0.0000     0.0000    -1.3821     0.1207     2.0845     3.5125     0.5034     0.0296     4.9127     1.4944    -0.2555     0.0001     1.8097     0.7469     0.1959    -0.0001     0.9712    -0.0939    -0.1745     0.0002     0.3277     0.0163     0.0906     0.0001     0.2433     0.0016    -0.0591    -0.0001     0.0704     0.0007     0.0472    -0.0000     0.1057     0.0000    -0.0192     0.0000     0.0302     0.0002
 1415.0000     7.4044     2.9125     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.4393    -0.1264     0.0000     0.0000    -1.3578     0.1203     1.9363     3.5155     0.5017     0.0305     4.9641     1.6376    -0.2490     0.0010     1.8437     0.8098     0.1957    -0.0001     0.9868    -0.0902    -0.1752     0.0002     0.3344     0.0178     0.0907     0.0001     0.2439     0.0017    -0.0595    -0.0001     0.0712     0.0008     0.0474    -0.0000     0.1063     0.0000    -0.0194     0.0000     0.0306     0.0002
 1420.0000     7.4209     3.0329     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.4341    -0.1272     0.0000     0.0000    -1.3335     0.1200     1.7939     3.5060     0.4998     0.0314     5.0135     1.7944    -0.2423     0.0020     1.8777     0.8786     0.1955    -0.0000     1.0045    -0.0861    -0.1759     0.0002     0.3415     0.0194     0.0908     0.0001     0.2445     0.0018    -0.0599    -0.0001     0.0720     0.0008     0.0476    -0.0000     0.1069     0.0000    -0.0196     0.0000     0.0310     0.0002
 1425.0000     7.4335     3.1630     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.4292    -0.1280     0.0000     0.0000    -1.3093     0.1196     1.6584     3.4871     0.4980     0.0322     5.0579     1.9664    -0.2356     0.0030     1.9100     0.9543     0.1952    -0.0000     1.0208    -0.0814    -0.1766     0.0002     0.3485     0.0211     0.0908     0.0001     0.2450     0.0019    -0.0603    -0.0001     0.0728     0.0009     0.0478    -0.0000     0.1074     0.0000    -0.0198     0.0000     0.0314     0.0002
 1430.0000     7.4492     3.3031     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.4245    -0.1287     0.0000     0.0000    -1.2851     0.1192     1.5298     3.4583     0.4961     0.0332     5.0965     2.1545    -0.2287     0.0042     1.9409     1.0375     0.1950    -0.0000     1.0395    -0.0765    -0.1772     0.0002     0.3559     0.0229     0.0909     0.0001     0.2456     0.0020    -0.0607    -0.0001     0.0736     0.0010     0.0480    -0.0000     0.1079     0.0000    -0.0199     0.0000     0.0318     0.0002
 1435.0000     7.4615     3.4540     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.4201    -0.1292     0.0000     0.0000    -1.2610     0.1189     1.4079     3.4260     0.4941     0.0341     5.1296     2.3608    -0.2218     0.0054     1.9698     1.1292     0.1947    -0.0000     1.0576    -0.0709    -0.1777     0.0002     0.3636     0.0249     0.0909     0.0001     0.2460     0.0021    -0.0611    -0.0001     0.0744     0.0010     0.0481    -0.0000     0.1085     0.0000    -0.0201     0.0000     0.0321     0.0002
 1440.0000     7.4756     3.6176     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.4161    -0.1296     0.0000     0.0000    -1.2369     0.1185     1.2927     3.3877     0.4925     0.0351     5.1510     2.5874    -0.2150     0.0067     1.9949     1.2299     0.1944    -0.0000     1.0781    -0.0649    -0.1783     0.0002     0.3717     0.0270     0.0909     0.0001     0.2465     0.0023    -0.0614    -0.0001     0.0752     0.0011     0.0483    -0.0001     0.1090     0.0000    -0.0203     0.0000     0.0325     0.0002
 1445.0000     7.4873     3.7949     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.4124    -0.1298     0.0000     0.0000    -1.2129     0.1181     1.1846     3.3455     0.4905     0.0362     5.1593     2.8355    -0.2079     0.0081     2.0151     1.3409     0.1941    -0.0000     1.0967    -0.0584    -0.1788     0.0002     0.3798     0.0293     0.0909     0.0001     0.2469     0.0024    -0.0618    -0.0001     0.0761     0.0012     0.0485    -0.0001     0.1094     0.0000    -0.0205     0.0000     0.0329     0.0002
 1450.0000     7.4960     3.9882     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.4089    -0.1299     0.0000     0.0000    -1.1889     0.1178     1.0821     3.3000     0.4884     0.0372     5.1503     3.1064    -0.2007     0.0096     2.0291     1.4631     0.1938     0.0000     1.1163    -0.0512    -0.1792     0.0002     0.3884     0.0318     0.0909     0.0001     0.2473     0.0025    -0.0621    -0.0001     0.0769     0.0013     0.0486    -0.0001     0.1099     0.0001    -0.0207     0.0000     0.0333     0.0002
 1455.0000     7.4977     4.1997     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.4059    -0.1297     0.0000     0.0000    -1.1651     0.1175     0.9859     3.2517     0.4866     0.0384     5.1198     3.4010    -0.1936     0.0112     2.0347     1.5970     0.1934     0.0000     1.1374    -0.0433    -0.1796     0.0002     0.3973     0.0345     0.0909     0.0001     0.2476     0.0026    -0.0624    -0.0001     0.0777     0.0014     0.0487    -0.0001     0.1103     0.0001    -0.0208     0.0000     0.0336     0.0003
 1460.0000     7.4977     4.4328     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.4033    -0.1292     0.0000     0.0000    -1.1414     0.1172     0.8945     3.2018     0.4849     0.0395     5.0608     3.7199    -0.1864     0.0130     2.0285     1.7432     0.1931     0.0000     1.1583    -0.0349    -0.1800     0.0002     0.4064     0.0375     0.0908     0.0001     0.2480     0.0028    -0.0627    -0.0001     0.0786     0.0015     0.0489    -0.0001     0.1108     0.0001    -0.0210     0.0000     0.0340     0.0003
 1465.0000     7.4893     4.6920     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.4009    -0.1286     0.0000     0.0000    -1.1177     0.1170     0.8085     3.1506     0.4826     0.0407     4.9669     4.0610    -0.1789     0.0149     2.0082     1.9018     0.1927     0.0000     1.1808    -0.0258    -0.1804     0.0002     0.4160     0.0407     0.0908     0.0001     0.2483     0.0029    -0.0630    -0.0001     0.0794     0.0015     0.0490    -0.0001     0.1112     0.0001    -0.0212     0.0000     0.0344     0.0003
 1470.0000     7.4720     4.9842     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.3991    -0.1276     0.0000     0.0000    -1.0943     0.1168     0.7271     3.0982     0.4807     0.0420     4.8296     4.4239    -0.1716     0.0169     1.9689     2.0721     0.1923     0.0001     1.2035    -0.0160    -0.1807     0.0003     0.4260     0.0441     0.0907     0.0002     0.2486     0.0030    -0.0632    -0.0001     0.0803     0.0017     0.0491    -0.0001     0.1116     0.0001    -0.0213     0.0000     0.0347     0.0003
 1475.0000     7.4409     5.3199     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.3975    -0.1263     0.0000     0.0000    -1.0709     0.1166     0.6500     3.0456     0.4787     0.0433     4.6401     4.8030    -0.1641     0.0190     1.9075     2.2532     0.1920     0.0001     1.2267    -0.0053    -0.1810     0.0003     0.4363     0.0479     0.0906     0.0002     0.2488     0.0032    -0.0635    -0.0001     0.0812     0.0018     0.0492    -0.0001     0.1120     0.0001    -0.0215     0.0000     0.0351     0.0003
 1480.0000     7.3897     5.7197     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.3964    -0.1246     0.0000     0.0000    -1.0477     0.1164     0.5762     2.9927     0.4766     0.0447     4.3880     5.1883    -0.1565     0.0214     1.8175     2.4405     0.1915     0.0001     1.2504     0.0062    -0.1812     0.0003     0.4472     0.0520     0.0905     0.0002     0.2491     0.0033    -0.0637    -0.0001     0.0821     0.0019     0.0493    -0.0001     0.1123     0.0001    -0.0217     0.0000     0.0355     0.0003
 1485.0000     7.2982     6.2430     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.3957    -0.1225     0.0000     0.0000    -1.0247     0.1164     0.5062     2.9395     0.4745     0.0461     4.0652     5.5696    -0.1489     0.0239     1.6958     2.6292     0.1911     0.0001     1.2749     0.0185    -0.1814     0.0003     0.4584     0.0565     0.0904     0.0002     0.2493     0.0035    -0.0639    -0.0001     0.0830     0.0020     0.0494    -0.0001     0.1127     0.0001    -0.0219     0.0000     0.0358     0.0003
 1490.0000     6.8126     6.8691     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.3955    -0.1201     0.0000     0.0000    -1.0018     0.1163     0.4398     2.8866     0.4724     0.0476     3.6652     5.9291    -0.1412     0.0267     1.5373     2.8128     0.1908     0.0001     1.2989     0.0317    -0.1817     0.0003     0.4701     0.0614     0.0903     0.0002     0.2495     0.0036    -0.0641    -0.0001     0.0839     0.0021     0.0495    -0.0001     0.1130     0.0001    -0.0220     0.0000     0.0362     0.0004
 1495.0000     6.2680     7.2046     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.3957    -0.1171     0.0000     0.0000    -0.9792     0.1164     0.3759     2.8338     0.4701     0.0492     3.1865     6.2478    -0.1333     0.0297     1.3411     2.9821     0.1903     0.0001     1.3242     0.0459    -0.1818     0.0003     0.4824     0.0667     0.0902     0.0002     0.2497     0.0038    -0.0643    -0.0001     0.0848     0.0023     0.0496    -0.0001     0.1133     0.0001    -0.0222     0.0000     0.0365     0.0004
 1500.0000     5.6903     7.4376     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.3963    -0.1137     0.0000     0.0000    -0.9566     0.1165     0.3146     2.7821     0.4678     0.0508     2.6357     6.4994    -0.1254     0.0329     1.1082     3.1255     0.1899     0.0002     1.3494     0.0613    -0.1819     0.0003     0.4952     0.0725     0.0901     0.0002     0.2498     0.0040    -0.0645    -0.0001     0.0858     0.0024     0.0497    -0.0001     0.1137     0.0001    -0.0224     0.0000     0.0369     0.0004
 1505.0000     5.0930     7.5576     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.3974    -0.1096     0.0000     0.0000    -0.9344     0.1166     0.2556     2.7304     0.4658     0.0526     2.0261     6.6658    -0.1176     0.0363     0.8439     3.2328     0.1894     0.0002     1.3776     0.0778    -0.1820     0.0003     0.5087     0.0788     0.0900     0.0002     0.2499     0.0041    -0.0646    -0.0001     0.0867     0.0025     0.0497    -0.0001     0.1140     0.0001    -0.0225     0.0000     0.0373     0.0004
 1510.0000     4.5095     7.5591     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.3988    -0.1050     0.0000     0.0000    -0.9122     0.1168     0.1986     2.6791     0.4633     0.0543     1.3828     6.7252    -0.1095     0.0401     0.5574     3.2950     0.1889     0.0002     1.4033     0.0958    -0.1820     0.0003     0.5224     0.0858     0.0898     0.0002     0.2501     0.0043    -0.0648    -0.0000     0.0877     0.0027     0.0498    -0.0001     0.1143     0.0001    -0.0227     0.0000     0.0376     0.0004
 1515.0000     3.9683     7.4618     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.4007    -0.0998     0.0000     0.0000    -0.8905     0.1171     0.1436     2.6281     0.4608     0.0562     0.7320     6.6730    -0.1013     0.0442     0.2610     3.3065     0.1886     0.0002     1.4315     0.1148    -0.1822     0.0004     0.5372     0.0935     0.0897     0.0002     0.2502     0.0045    -0.0649    -0.0000     0.0887     0.0029     0.0498    -0.0001     0.1145     0.0001    -0.0229     0.0000     0.0380     0.0005
 1520.0000     3.4851     7.2851     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.4030    -0.0938     0.0000     0.0000    -0.8689     0.1175     0.0904     2.5780     0.4581     0.0582     0.1061     6.5080    -0.0930     0.0487    -0.0312     3.2650     0.1881     0.0003     1.4590     0.1356    -0.1822     0.0004     0.5523     0.1019     0.0895     0.0002     0.2503     0.0047    -0.0651    -0.0000     0.0897     0.0030     0.0499    -0.0001     0.1148     0.0002    -0.0230     0.0000     0.0383     0.0005
 1525.0000     3.0756     7.0584     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.4058    -0.0871     0.0000     0.0000    -0.8476     0.1180     0.0391     2.5288     0.4554     0.0602    -0.4667     6.2448    -0.0848     0.0537    -0.3052     3.1743     0.1876     0.0003     1.4879     0.1582    -0.1821     0.0004     0.5682     0.1111     0.0894     0.0002     0.2503     0.0049    -0.0652    -0.0000     0.0907     0.0032     0.0499    -0.0001     0.1151     0.0002    -0.0232     0.0000     0.0387     0.0005
 1530.0000     2.7379     6.8027     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.4088    -0.0796     0.0000     0.0000    -0.8266     0.1185    -0.0112     2.4799     0.4526     0.0623    -0.9650     5.9018    -0.0765     0.0590    -0.5504     3.0437     0.1871     0.0003     1.5184     0.1825    -0.1820     0.0004     0.5851     0.1213     0.0892     0.0002     0.2504     0.0051    -0.0653    -0.0000     0.0917     0.0034     0.0500    -0.0001     0.1153     0.0002    -0.0234     0.0001     0.0391     0.0005
 1535.0000     2.4658     6.5290     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.4122    -0.0713     0.0000     0.0000    -0.8059     0.1191    -0.0599     2.4316     0.4497     0.0645    -1.3765     5.5043    -0.0681     0.0649    -0.7595     2.8824     0.1868     0.0003     1.5476     0.2089    -0.1821     0.0004     0.6023     0.1326     0.0890     0.0002     0.2505     0.0053    -0.0653    -0.0000     0.0927     0.0036     0.0500    -0.0001     0.1156     0.0002    -0.0235     0.0001     0.0394     0.0006
 1540.0000     2.2574     6.2613     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.4159    -0.0620     0.0000     0.0000    -0.7854     0.1197    -0.1069     2.3845     0.4464     0.0668    -1.6983     5.0812    -0.0596     0.0713    -0.9294     2.7032     0.1862     0.0004     1.5804     0.2376    -0.1819     0.0004     0.6209     0.1451     0.0888     0.0002     0.2505     0.0055    -0.0654    -0.0000     0.0938     0.0038     0.0500    -0.0001     0.1158     0.0002    -0.0237     0.0001     0.0398     0.0006
