  W(MeV)      Re(E0+)     Im(E0+)    Re(E0-)   Im(E0-)     Re(M0+)    Im(M0+)    Re(M0-)    Im(M0-)    Re(E1+)   Im(E1+)     Re(E1-)   Im(E1-)    Re(M1+)    Im(M1+)    Re(M1-)    Im(M1-)    Re(E2+)   Im(E2+)     Re(E2-)   Im(E2-)     Re(M2+)     Im(M2+)    Re(M2-)    Im(M2-)     Re(E3+)   Im(E3+)     Re(E3-)   Im(E3-)    Re(M3+)    Im(M3+)    Re(M3-)    Im(M3-)     Re(E4+)   Im(E4+)     Re(E4-)   Im(E4-)    Re(M4+)    Im(M4+)    Re(M4-)    Im(M4-)     Re(E5+)   Im(E5+)     Re(E5-)   Im(E5-)    Re(M5+)    Im(M5+)    Re(M5-)    Im(M5-)                                                                                                  
 1280.0000    -0.6321     4.5859     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.4461     0.3617     0.0000     0.0000   -15.2390    19.5866    -0.2894     1.3638    -0.0331     0.0212    -0.2859     0.1356    -0.2744    -0.0123     0.6062     0.1516     0.0031    -0.0012     0.0918    -0.0397    -0.0291    -0.0007     0.0967    -0.0021    -0.0004     0.0000    -0.0022     0.0001    -0.0021    -0.0000    -0.0038     0.0001     0.0000    -0.0000     0.0006     0.0000     0.0011     0.0000     0.0004     0.0000
 1285.0000    -0.6244     4.6195     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.3736     0.4122     0.0000     0.0000   -15.3011    18.2008    -0.1472     1.4788    -0.0349     0.0222    -0.2806     0.1521    -0.2734    -0.0129     0.6326     0.1622     0.0032    -0.0012     0.0930    -0.0413    -0.0254    -0.0008     0.0987    -0.0021    -0.0005     0.0000    -0.0021     0.0001    -0.0021    -0.0000    -0.0055     0.0001    -0.0001    -0.0000     0.0007     0.0000     0.0011     0.0000     0.0004     0.0001
 1290.0000    -0.6069     4.6563     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.3026     0.4542     0.0000     0.0000   -15.2691    16.9238    -0.0105     1.6026    -0.0362     0.0231    -0.2704     0.1701    -0.2724    -0.0135     0.6590     0.1730     0.0032    -0.0012     0.0935    -0.0427    -0.0214    -0.0009     0.1006    -0.0021    -0.0005     0.0000    -0.0022     0.0002    -0.0022    -0.0000    -0.0071     0.0001    -0.0000    -0.0000     0.0007     0.0000     0.0012     0.0000     0.0005     0.0001
 1295.0000    -0.5881     4.6945     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.2338     0.4888     0.0000     0.0000   -15.1636    15.7488     0.1238     1.7353    -0.0375     0.0240    -0.2634     0.1893    -0.2711    -0.0141     0.6845     0.1841     0.0033    -0.0013     0.0949    -0.0439    -0.0174    -0.0010     0.1027    -0.0021    -0.0005     0.0000    -0.0021     0.0002    -0.0023    -0.0000    -0.0088     0.0001    -0.0001    -0.0000     0.0007     0.0000     0.0012     0.0000     0.0005     0.0001
 1300.0000    -0.5747     4.7333     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.1672     0.5171     0.0000     0.0000   -15.0014    14.6683     0.2550     1.8775    -0.0387     0.0250    -0.2509     0.2099    -0.2696    -0.0147     0.7103     0.1959     0.0032    -0.0014     0.0966    -0.0447    -0.0131    -0.0012     0.1050    -0.0020    -0.0005     0.0000    -0.0021     0.0002    -0.0023    -0.0000    -0.0102     0.0001     0.0000    -0.0000     0.0008     0.0000     0.0013     0.0000     0.0006     0.0001
 1305.0000    -0.5528     4.7754     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.1033     0.5400     0.0000     0.0000   -14.7958    13.6744     0.3794     2.0293    -0.0399     0.0259    -0.2417     0.2321    -0.2678    -0.0153     0.7349     0.2083     0.0034    -0.0014     0.0986    -0.0454    -0.0089    -0.0013     0.1072    -0.0019    -0.0005     0.0000    -0.0020     0.0003    -0.0024    -0.0000    -0.0116     0.0001     0.0000    -0.0000     0.0008     0.0000     0.0013     0.0000     0.0006     0.0001
 1310.0000    -0.5283     4.8194     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     1.0417     0.5583     0.0000     0.0000   -14.5570    12.7597     0.4944     2.1907    -0.0411     0.0269    -0.2263     0.2557    -0.2657    -0.0159     0.7594     0.2215     0.0035    -0.0015     0.1007    -0.0458    -0.0045    -0.0014     0.1096    -0.0018    -0.0006     0.0000    -0.0021     0.0003    -0.0025    -0.0000    -0.0130     0.0001    -0.0000    -0.0000     0.0008     0.0000     0.0014     0.0000     0.0006     0.0001
 1315.0000    -0.5024     4.8666     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.9828     0.5725     0.0000     0.0000   -14.2932    11.9167     0.5999     2.3617    -0.0423     0.0278    -0.2146     0.2805    -0.2633    -0.0165     0.7833     0.2353     0.0036    -0.0016     0.1032    -0.0461     0.0002    -0.0016     0.1120    -0.0016    -0.0007     0.0000    -0.0020     0.0003    -0.0025    -0.0000    -0.0142     0.0001     0.0000    -0.0000     0.0009     0.0000     0.0015     0.0000     0.0007     0.0001
 1320.0000    -0.4744     4.9144     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.9264     0.5833     0.0000     0.0000   -14.0111    11.1388     0.6921     2.5413    -0.0434     0.0288    -0.1929     0.3067    -0.2606    -0.0171     0.8076     0.2501     0.0037    -0.0016     0.1058    -0.0462     0.0048    -0.0017     0.1145    -0.0014    -0.0007     0.0000    -0.0020     0.0004    -0.0025    -0.0000    -0.0154     0.0001    -0.0000    -0.0000     0.0010     0.0000     0.0015     0.0000     0.0006     0.0001
 1325.0000    -0.4450     4.9642     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.8723     0.5912     0.0000     0.0000   -13.7157    10.4199     0.7713     2.7285    -0.0445     0.0298    -0.1790     0.3347    -0.2577    -0.0177     0.8312     0.2661     0.0037    -0.0016     0.1097    -0.0460     0.0098    -0.0018     0.1173    -0.0012    -0.0007     0.0001    -0.0019     0.0004    -0.0025    -0.0000    -0.0164     0.0002     0.0000    -0.0000     0.0010     0.0000     0.0016     0.0000     0.0007     0.0001
 1330.0000    -0.4198     5.0171     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.8206     0.5964     0.0000     0.0000   -13.4111     9.7542     0.8330     2.9223    -0.0456     0.0308    -0.1546     0.3646    -0.2545    -0.0183     0.8549     0.2832     0.0038    -0.0017     0.1129    -0.0457     0.0146    -0.0020     0.1200    -0.0008    -0.0008     0.0001    -0.0018     0.0005    -0.0027    -0.0000    -0.0173     0.0002    -0.0001    -0.0000     0.0011     0.0000     0.0016     0.0000     0.0007     0.0001
 1335.0000    -0.3861     5.0725     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.7713     0.5995     0.0000     0.0000   -13.1000     9.1370     0.8777     3.1204    -0.0467     0.0317    -0.1339     0.3962    -0.2511    -0.0188     0.8782     0.3014     0.0039    -0.0018     0.1175    -0.0452     0.0197    -0.0021     0.1231    -0.0006    -0.0008     0.0001    -0.0018     0.0005    -0.0027    -0.0000    -0.0181     0.0002    -0.0000    -0.0001     0.0012     0.0000     0.0016     0.0000     0.0008     0.0001
 1340.0000    -0.3496     5.1298     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.7238     0.6006     0.0000     0.0000   -12.7849     8.5633     0.8992     3.3201    -0.0477     0.0328    -0.1069     0.4294    -0.2474    -0.0194     0.9018     0.3211     0.0041    -0.0018     0.1220    -0.0446     0.0248    -0.0022     0.1262    -0.0002    -0.0009     0.0001    -0.0017     0.0006    -0.0028    -0.0000    -0.0188     0.0002     0.0000    -0.0001     0.0012     0.0000     0.0017     0.0000     0.0009     0.0001
 1345.0000    -0.3121     5.1893     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.6786     0.6000     0.0000     0.0000   -12.4680     8.0294     0.9024     3.5191    -0.0488     0.0338    -0.0831     0.4649    -0.2434    -0.0199     0.9245     0.3424     0.0042    -0.0018     0.1261    -0.0439     0.0302    -0.0023     0.1291     0.0002    -0.0009     0.0001    -0.0016     0.0006    -0.0027    -0.0000    -0.0193     0.0002     0.0000    -0.0001     0.0013     0.0000     0.0018     0.0000     0.0009     0.0001
 1350.0000    -0.2729     5.2515     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.6352     0.5979     0.0000     0.0000   -12.1503     7.5316     0.8816     3.7126    -0.0498     0.0348    -0.0489     0.5028    -0.2392    -0.0204     0.9477     0.3651     0.0043    -0.0019     0.1315    -0.0430     0.0353    -0.0024     0.1324     0.0006    -0.0009     0.0002    -0.0015     0.0007    -0.0028    -0.0000    -0.0198     0.0003    -0.0000    -0.0001     0.0013     0.0000     0.0019     0.0000     0.0011     0.0001
 1355.0000    -0.2308     5.3162     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.5938     0.5945     0.0000     0.0000   -11.8331     7.0665     0.8359     3.8985    -0.0507     0.0358    -0.0217     0.5432    -0.2347    -0.0209     0.9701     0.3893     0.0044    -0.0019     0.1382    -0.0421     0.0408    -0.0025     0.1362     0.0012    -0.0010     0.0002    -0.0013     0.0007    -0.0028    -0.0000    -0.0200     0.0003    -0.0001    -0.0001     0.0014     0.0000     0.0020     0.0000     0.0010     0.0001
 1360.0000    -0.1944     5.3835     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.5541     0.5899     0.0000     0.0000   -11.5170     6.6312     0.7750     4.0714    -0.0516     0.0368     0.0163     0.5865    -0.2299    -0.0214     0.9931     0.4153     0.0045    -0.0020     0.1441    -0.0409     0.0464    -0.0026     0.1398     0.0017    -0.0010     0.0002    -0.0012     0.0008    -0.0028    -0.0000    -0.0202     0.0003     0.0000    -0.0001     0.0015     0.0000     0.0019     0.0000     0.0012     0.0001
 1365.0000    -0.1490     5.4541     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.5162     0.5842     0.0000     0.0000   -11.2028     6.2234     0.6920     4.2290    -0.0521     0.0380     0.0475     0.6330    -0.2251    -0.0218     1.0150     0.4430     0.0047    -0.0020     0.1504    -0.0396     0.0519    -0.0027     0.1434     0.0023    -0.0011     0.0002    -0.0011     0.0009    -0.0028    -0.0000    -0.0202     0.0003    -0.0000    -0.0001     0.0015     0.0000     0.0020     0.0000     0.0012     0.0001
 1370.0000    -0.1025     5.5271     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.4799     0.5776     0.0000     0.0000   -10.8907     5.8406     0.5924     4.3680    -0.0530     0.0389     0.0897     0.6830    -0.2198    -0.0223     1.0373     0.4724     0.0048    -0.0020     0.1579    -0.0382     0.0575    -0.0028     0.1476     0.0030    -0.0011     0.0002    -0.0009     0.0009    -0.0028    -0.0000    -0.0202     0.0003    -0.0001    -0.0001     0.0017     0.0000     0.0021     0.0000     0.0013     0.0001
 1375.0000    -0.0614     5.6048     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.4450     0.5702     0.0000     0.0000   -10.5808     5.4807     0.4809     4.4875    -0.0539     0.0401     0.1256     0.7375    -0.2142    -0.0226     1.0586     0.5039     0.0049    -0.0020     0.1650    -0.0366     0.0633    -0.0028     0.1516     0.0037    -0.0012     0.0002    -0.0008     0.0010    -0.0028    -0.0000    -0.0199     0.0003    -0.0000    -0.0001     0.0018     0.0000     0.0021     0.0000     0.0014     0.0001
 1380.0000    -0.0102     5.6830     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.4118     0.5620     0.0000     0.0000   -10.2737     5.1421     0.3584     4.5846    -0.0542     0.0411     0.1688     0.7963    -0.2086    -0.0231     1.0804     0.5371     0.0050    -0.0021     0.1732    -0.0349     0.0691    -0.0028     0.1560     0.0044    -0.0013     0.0002    -0.0007     0.0011    -0.0028    -0.0000    -0.0196     0.0003    -0.0001    -0.0001     0.0019     0.0000     0.0022     0.0000     0.0014     0.0001
 1385.0000     0.0340     5.7673     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.3803     0.5532     0.0000     0.0000    -9.9693     4.8232     0.2299     4.6580    -0.0551     0.0422     0.2186     0.8605    -0.2024    -0.0233     1.1021     0.5724     0.0053    -0.0021     0.1817    -0.0330     0.0748    -0.0028     0.1605     0.0053    -0.0013     0.0002    -0.0005     0.0012    -0.0027    -0.0000    -0.0191     0.0004    -0.0001    -0.0001     0.0020     0.0000     0.0023     0.0000     0.0015     0.0001
 1390.0000     0.0804     5.8540     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.3498     0.5439     0.0000     0.0000    -9.6673     4.5222     0.1015     4.7148    -0.0555     0.0434     0.2619     0.9308    -0.1961    -0.0237     1.1233     0.6102     0.0054    -0.0021     0.1914    -0.0308     0.0807    -0.0027     0.1656     0.0062    -0.0014     0.0002    -0.0003     0.0013    -0.0027    -0.0001    -0.0184     0.0004    -0.0001    -0.0001     0.0020     0.0000     0.0024     0.0000     0.0017     0.0001
 1395.0000     0.1282     5.9454     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.3211     0.5340     0.0000     0.0000    -9.3684     4.2384    -0.0272     4.7475    -0.0559     0.0445     0.3097     1.0077    -0.1896    -0.0238     1.1443     0.6504     0.0056    -0.0022     0.2004    -0.0285     0.0867    -0.0026     0.1704     0.0072    -0.0014     0.0002    -0.0001     0.0013    -0.0027    -0.0001    -0.0177     0.0005    -0.0000    -0.0001     0.0021     0.0000     0.0025     0.0001     0.0017     0.0001
 1400.0000     0.1762     6.0402     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.2937     0.5235     0.0000     0.0000    -9.0721     3.9703    -0.1529     4.7624    -0.0565     0.0457     0.3642     1.0921    -0.1826    -0.0241     1.1654     0.6933     0.0057    -0.0022     0.2108    -0.0260     0.0928    -0.0025     0.1758     0.0083    -0.0015     0.0002     0.0001     0.0014    -0.0027    -0.0001    -0.0169     0.0005    -0.0001    -0.0001     0.0023     0.0000     0.0026     0.0001     0.0018     0.0002
 1405.0000     0.2258     6.1410     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.2677     0.5128     0.0000     0.0000    -8.7785     3.7172    -0.2735     4.7630    -0.0568     0.0469     0.4145     1.1853    -0.1755    -0.0242     1.1860     0.7391     0.0059    -0.0022     0.2202    -0.0233     0.0988    -0.0024     0.1810     0.0094    -0.0015     0.0002     0.0003     0.0015    -0.0026    -0.0001    -0.0159     0.0006    -0.0000    -0.0001     0.0024     0.0000     0.0026     0.0001     0.0020     0.0002
 1410.0000     0.2708     6.2465     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.2430     0.5016     0.0000     0.0000    -8.4877     3.4779    -0.3874     4.7453    -0.0572     0.0481     0.4679     1.2877    -0.1680    -0.0242     1.2067     0.7881     0.0061    -0.0022     0.2309    -0.0202     0.1049    -0.0022     0.1867     0.0106    -0.0016     0.0002     0.0006     0.0016    -0.0026    -0.0002    -0.0148     0.0006    -0.0001    -0.0001     0.0025     0.0000     0.0027     0.0001     0.0020     0.0002
 1415.0000     0.3163     6.3592     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.2197     0.4902     0.0000     0.0000    -8.1995     3.2520    -0.4938     4.7195    -0.0573     0.0493     0.5212     1.4013    -0.1602    -0.0242     1.2263     0.8406     0.0063    -0.0022     0.2417    -0.0169     0.1111    -0.0020     0.1926     0.0120    -0.0017     0.0002     0.0008     0.0017    -0.0025    -0.0002    -0.0135     0.0006    -0.0001    -0.0001     0.0025     0.0000     0.0027     0.0001     0.0022     0.0002
 1420.0000     0.3636     6.4772     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.1978     0.4787     0.0000     0.0000    -7.9142     3.0386    -0.5932     4.6806    -0.0577     0.0506     0.5742     1.5269    -0.1521    -0.0241     1.2456     0.8970     0.0065    -0.0021     0.2538    -0.0134     0.1173    -0.0018     0.1990     0.0135    -0.0017     0.0002     0.0011     0.0019    -0.0024    -0.0002    -0.0122     0.0006    -0.0001    -0.0001     0.0027     0.0000     0.0028     0.0001     0.0023     0.0002
 1425.0000     0.4043     6.6014     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.1773     0.4668     0.0000     0.0000    -7.6316     2.8373    -0.6839     4.6341    -0.0579     0.0518     0.6187     1.6662    -0.1437    -0.0239     1.2633     0.9579     0.0067    -0.0021     0.2649    -0.0094     0.1235    -0.0014     0.2052     0.0150    -0.0018     0.0002     0.0013     0.0020    -0.0023    -0.0002    -0.0108     0.0008    -0.0001    -0.0001     0.0028     0.0000     0.0028     0.0001     0.0024     0.0002
 1430.0000     0.4474     6.7354     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.1580     0.4549     0.0000     0.0000    -7.3519     2.6473    -0.7674     4.5789    -0.0582     0.0532     0.6642     1.8204    -0.1348    -0.0236     1.2796     1.0234     0.0070    -0.0020     0.2775    -0.0054     0.1298    -0.0011     0.2120     0.0167    -0.0019     0.0002     0.0017     0.0021    -0.0022    -0.0002    -0.0092     0.0008    -0.0001    -0.0001     0.0028     0.0000     0.0030     0.0001     0.0026     0.0002
 1435.0000     0.4854     6.8772     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.1401     0.4429     0.0000     0.0000    -7.0752     2.4684    -0.8430     4.5201    -0.0584     0.0545     0.7112     1.9914    -0.1258    -0.0231     1.2942     1.0943     0.0072    -0.0020     0.2897    -0.0009     0.1361    -0.0006     0.2190     0.0185    -0.0019     0.0002     0.0018     0.0022    -0.0020    -0.0002    -0.0076     0.0008    -0.0002    -0.0001     0.0031     0.0000     0.0031     0.0001     0.0027     0.0002
 1440.0000     0.5244     7.0303     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.1236     0.4308     0.0000     0.0000    -6.8015     2.3000    -0.9131     4.4555    -0.0582     0.0559     0.7422     2.1816    -0.1163    -0.0226     1.3061     1.1706     0.0075    -0.0020     0.3034     0.0038     0.1424    -0.0002     0.2265     0.0205    -0.0020     0.0002     0.0022     0.0023    -0.0019    -0.0002    -0.0058     0.0009    -0.0001    -0.0002     0.0032     0.0000     0.0032     0.0001     0.0029     0.0002
 1445.0000     0.5587     7.1948     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.1084     0.4188     0.0000     0.0000    -6.5309     2.1418    -0.9757     4.3880    -0.0584     0.0573     0.7617     2.3920    -0.1064    -0.0219     1.3139     1.2532     0.0077    -0.0019     0.3158     0.0089     0.1487     0.0004     0.2340     0.0225    -0.0021     0.0002     0.0025     0.0024    -0.0018    -0.0002    -0.0040     0.0009    -0.0002    -0.0002     0.0033     0.0000     0.0033     0.0001     0.0031     0.0002
 1450.0000     0.5913     7.3745     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0944     0.4069     0.0000     0.0000    -6.2635     1.9934    -1.0323     4.3174    -0.0587     0.0587     0.7651     2.6245    -0.0962    -0.0210     1.3170     1.3425     0.0079    -0.0019     0.3290     0.0142     0.1555     0.0010     0.2420     0.0249    -0.0021     0.0002     0.0028     0.0026    -0.0017    -0.0002    -0.0020     0.0010    -0.0001    -0.0002     0.0034     0.0001     0.0033     0.0001     0.0032     0.0002
 1455.0000     0.6154     7.5715     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0818     0.3951     0.0000     0.0000    -5.9997     1.8544    -1.0836     4.2449    -0.0585     0.0602     0.7481     2.8797    -0.0857    -0.0199     1.3136     1.4382     0.0081    -0.0019     0.3429     0.0202     0.1621     0.0017     0.2502     0.0272    -0.0023     0.0002     0.0031     0.0027    -0.0016    -0.0002    -0.0001     0.0011    -0.0002    -0.0002     0.0035     0.0001     0.0035     0.0001     0.0034     0.0003
 1460.0000     0.6376     7.7882     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0706     0.3835     0.0000     0.0000    -5.7398     1.7247    -1.1305     4.1703    -0.0583     0.0618     0.7075     3.1585    -0.0747    -0.0186     1.3025     1.5409     0.0084    -0.0019     0.3566     0.0263     0.1685     0.0024     0.2588     0.0300    -0.0024     0.0002     0.0035     0.0029    -0.0014    -0.0002     0.0021     0.0011    -0.0001    -0.0002     0.0037     0.0001     0.0035     0.0001     0.0036     0.0003
 1465.0000     0.6536     8.0332     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0606     0.3721     0.0000     0.0000    -5.4835     1.6038    -1.1728     4.0945    -0.0585     0.0633     0.6270     3.4594    -0.0633    -0.0172     1.2814     1.6497     0.0086    -0.0018     0.3712     0.0329     0.1754     0.0033     0.2679     0.0328    -0.0024     0.0002     0.0038     0.0030    -0.0013    -0.0002     0.0042     0.0012    -0.0001    -0.0002     0.0038     0.0001     0.0037     0.0001     0.0038     0.0003
 1470.0000     0.6640     8.3150     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0519     0.3610     0.0000     0.0000    -5.2316     1.4916    -1.2105     4.0180    -0.0584     0.0650     0.5056     3.7809    -0.0516    -0.0154     1.2479     1.7647     0.0089    -0.0017     0.3861     0.0398     0.1819     0.0042     0.2774     0.0359    -0.0024     0.0003     0.0042     0.0031    -0.0010    -0.0002     0.0064     0.0013    -0.0002    -0.0003     0.0039     0.0001     0.0037     0.0001     0.0039     0.0003
 1475.0000     0.6646     8.6485     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0444     0.3503     0.0000     0.0000    -4.9839     1.3876    -1.2449     3.9407    -0.0582     0.0667     0.3312     4.1191    -0.0393    -0.0135     1.1989     1.8831     0.0091    -0.0016     0.4010     0.0474     0.1889     0.0052     0.2871     0.0392    -0.0026     0.0003     0.0045     0.0034    -0.0009    -0.0002     0.0087     0.0014    -0.0002    -0.0003     0.0041     0.0001     0.0039     0.0001     0.0042     0.0003
 1480.0000     0.6537     9.0686     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0382     0.3400     0.0000     0.0000    -4.7409     1.2918    -1.2768     3.8625    -0.0581     0.0684     0.0924     4.4615    -0.0266    -0.0111     1.1330     2.0037     0.0094    -0.0016     0.4165     0.0554     0.1956     0.0064     0.2975     0.0428    -0.0026     0.0003     0.0050     0.0035    -0.0007    -0.0002     0.0111     0.0014    -0.0002    -0.0003     0.0042     0.0001     0.0040     0.0001     0.0044     0.0003
 1485.0000     0.6213     9.6833     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0332     0.3301     0.0000     0.0000    -4.5027     1.2038    -1.3050     3.7845    -0.0580     0.0701    -0.2195     4.7968    -0.0135    -0.0084     1.0469     2.1227     0.0096    -0.0015     0.4322     0.0640     0.2028     0.0076     0.3082     0.0468    -0.0028     0.0003     0.0053     0.0037    -0.0004    -0.0002     0.0135     0.0016    -0.0002    -0.0003     0.0044     0.0001     0.0041     0.0001     0.0046     0.0003
 1490.0000    -0.0799    10.4604     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0294     0.3207     0.0000     0.0000    -4.2697     1.1233    -1.3307     3.7055    -0.0578     0.0720    -0.6116     5.1094     0.0003    -0.0054     0.9389     2.2343     0.0101    -0.0014     0.4477     0.0730     0.2094     0.0090     0.3192     0.0510    -0.0028     0.0003     0.0058     0.0038    -0.0002    -0.0002     0.0159     0.0016    -0.0002    -0.0003     0.0045     0.0001     0.0043     0.0001     0.0049     0.0005
 1495.0000    -0.7733    10.7316     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0269     0.3119     0.0000     0.0000    -4.0422     1.0501    -1.3543     3.6270    -0.0577     0.0739    -1.0861     5.3772     0.0144    -0.0018     0.8092     2.3335     0.0103    -0.0014     0.4639     0.0826     0.2167     0.0104     0.3310     0.0556    -0.0029     0.0003     0.0061     0.0040     0.0000    -0.0002     0.0184     0.0017    -0.0002    -0.0003     0.0047     0.0001     0.0044     0.0001     0.0051     0.0005
 1500.0000    -1.4665    10.8856     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0253     0.3036     0.0000     0.0000    -3.8202     0.9841    -1.3752     3.5486    -0.0577     0.0759    -1.6376     5.5716     0.0292     0.0021     0.6602     2.4135     0.0105    -0.0012     0.4800     0.0930     0.2239     0.0120     0.3431     0.0607    -0.0030     0.0003     0.0066     0.0042     0.0003    -0.0002     0.0209     0.0018    -0.0002    -0.0003     0.0048     0.0001     0.0044     0.0001     0.0054     0.0005
 1505.0000    -2.1651    10.9122     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0250     0.2961     0.0000     0.0000    -3.6044     0.9246    -1.3946     3.4698    -0.0573     0.0780    -2.2517     5.6724     0.0445     0.0067     0.4955     2.4685     0.0109    -0.0011     0.4979     0.1040     0.2309     0.0136     0.3561     0.0661    -0.0031     0.0003     0.0070     0.0044     0.0005    -0.0002     0.0235     0.0020    -0.0002    -0.0003     0.0050     0.0001     0.0046     0.0001     0.0057     0.0005
 1510.0000    -2.8412    10.8111     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0255     0.2893     0.0000     0.0000    -3.3944     0.8717    -1.4120     3.3913    -0.0573     0.0801    -2.9032     5.6562     0.0604     0.0119     0.3227     2.4930     0.0111    -0.0011     0.5142     0.1159     0.2383     0.0154     0.3690     0.0721    -0.0032     0.0003     0.0075     0.0045     0.0008    -0.0001     0.0261     0.0021    -0.0002    -0.0003     0.0052     0.0001     0.0048     0.0001     0.0059     0.0005
 1515.0000    -3.4694    10.6013     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0272     0.2832     0.0000     0.0000    -3.1912     0.8250    -1.4275     3.3125    -0.0573     0.0824    -3.5623     5.5147     0.0769     0.0177     0.1492     2.4860     0.0116    -0.0010     0.5321     0.1284     0.2457     0.0174     0.3833     0.0786    -0.0032     0.0003     0.0080     0.0048     0.0010    -0.0001     0.0287     0.0022    -0.0003    -0.0004     0.0053     0.0001     0.0049     0.0001     0.0062     0.0006
 1520.0000    -4.0367    10.3026     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0297     0.2779     0.0000     0.0000    -2.9944     0.7841    -1.4418     3.2344    -0.0573     0.0847    -4.1937     5.2454     0.0939     0.0243    -0.0157     2.4483     0.0118    -0.0008     0.5493     0.1421     0.2533     0.0196     0.3975     0.0857    -0.0033     0.0003     0.0085     0.0050     0.0013    -0.0001     0.0314     0.0023    -0.0002    -0.0004     0.0055     0.0002     0.0051     0.0001     0.0065     0.0007
 1525.0000    -4.5315     9.9398     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0332     0.2735     0.0000     0.0000    -2.8045     0.7489    -1.4542     3.1562    -0.0574     0.0870    -4.7650     4.8611     0.1116     0.0318    -0.1646     2.3841     0.0121    -0.0007     0.5673     0.1567     0.2610     0.0217     0.4126     0.0935    -0.0034     0.0003     0.0089     0.0052     0.0016    -0.0001     0.0340     0.0025    -0.0003    -0.0004     0.0057     0.0002     0.0052     0.0001     0.0069     0.0007
 1530.0000    -4.9513     9.5371     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0374     0.2699     0.0000     0.0000    -2.6214     0.7188    -1.4652     3.0786    -0.0575     0.0895    -5.2513     4.3856     0.1300     0.0402    -0.2917     2.2984     0.0124    -0.0006     0.5864     0.1724     0.2688     0.0242     0.4288     0.1020    -0.0035     0.0003     0.0094     0.0054     0.0019    -0.0001     0.0367     0.0026    -0.0003    -0.0004     0.0059     0.0002     0.0054     0.0002     0.0072     0.0008
 1535.0000    -5.3012     9.1038     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0424     0.2672     0.0000     0.0000    -2.4456     0.6938    -1.4746     3.0005    -0.0576     0.0921    -5.6378     3.8447     0.1489     0.0498    -0.3940     2.1991     0.0129    -0.0005     0.6044     0.1893     0.2765     0.0268     0.4451     0.1114    -0.0036     0.0003     0.0100     0.0056     0.0022    -0.0001     0.0394     0.0027    -0.0003    -0.0004     0.0061     0.0002     0.0056     0.0002     0.0075     0.0008
