  W(MeV)      Re(E0+)     Im(E0+)    Re(E0-)   Im(E0-)     Re(M0+)    Im(M0+)    Re(M0-)    Im(M0-)    Re(E1+)   Im(E1+)     Re(E1-)   Im(E1-)    Re(M1+)    Im(M1+)    Re(M1-)    Im(M1-)    Re(E2+)    Im(E2+)     Re(E2-)   Im(E2-)    Re(M2+)     Im(M2+)    Re(M2-)    Im(M2-)     Re(E3+)   Im(E3+)     Re(E3-)   Im(E3-)    Re(M3+)    Im(M3+)    Re(M3-)    Im(M3-)     Re(E4+)   Im(E4+)     Re(E4-)   Im(E4-)    Re(M4+)    Im(M4+)    Re(M4-)    Im(M4-)     Re(E5+)   Im(E5+)     Re(E5-)   Im(E5-)    Re(M5+)    Im(M5+)    Re(M5-)   Im(M5-)                                                                                                  
 1310.0000   -12.7728     4.5755     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.9535     0.9971     0.0000     0.0000   -18.0518    18.8969    -6.2156     1.1963    -0.8840     0.0147    -7.0943    -0.0655     0.0889    -0.0014    -0.5472     0.0216    -0.2850    -0.0021    -0.9618     0.0052     0.2149    -0.0023    -0.2085     0.0025    -0.1279     0.0000    -0.3422    -0.0001     0.0641    -0.0000    -0.1055    -0.0000    -0.0602    -0.0000    -0.1297    -0.0000     0.0266     0.0000    -0.0314     0.0000
 1315.0000   -12.6665     4.6177     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -1.0244     1.0203     0.0000     0.0000   -17.6821    17.6294    -6.0917     1.2300    -0.8840     0.0152    -7.1387    -0.0729     0.0851    -0.0014    -0.5341     0.0248    -0.2858    -0.0022    -0.9620     0.0057     0.2244    -0.0025    -0.2099     0.0027    -0.1289     0.0000    -0.3452    -0.0001     0.0651    -0.0000    -0.1088    -0.0000    -0.0609    -0.0000    -0.1313    -0.0000     0.0272     0.0000    -0.0320     0.0000
 1320.0000   -12.5616     4.6589     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -1.0914     1.0384     0.0000     0.0000   -17.2854    16.4598    -5.9665     1.2644    -0.8838     0.0158    -7.1741    -0.0815     0.0813    -0.0014    -0.5197     0.0283    -0.2862    -0.0022    -0.9619     0.0062     0.2338    -0.0027    -0.2111     0.0030    -0.1298     0.0000    -0.3482    -0.0001     0.0660    -0.0000    -0.1120    -0.0000    -0.0617    -0.0000    -0.1329    -0.0000     0.0278     0.0000    -0.0327     0.0000
 1325.0000   -12.4593     4.6991     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -1.1547     1.0519     0.0000     0.0000   -16.8694    15.3787    -5.8402     1.2994    -0.8834     0.0163    -7.2149    -0.0914     0.0776    -0.0014    -0.5051     0.0322    -0.2868    -0.0023    -0.9613     0.0068     0.2435    -0.0029    -0.2122     0.0033    -0.1307     0.0000    -0.3510    -0.0001     0.0669    -0.0000    -0.1149    -0.0000    -0.0624    -0.0000    -0.1345    -0.0000     0.0283     0.0000    -0.0333     0.0000
 1330.0000   -12.3581     4.7400     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -1.2145     1.0614     0.0000     0.0000   -16.4399    14.3778    -5.7142     1.3354    -0.8829     0.0169    -7.2468    -0.1028     0.0739    -0.0014    -0.4892     0.0364    -0.2871    -0.0024    -0.9604     0.0074     0.2531    -0.0031    -0.2131     0.0037    -0.1315     0.0000    -0.3536    -0.0001     0.0678    -0.0000    -0.1177    -0.0000    -0.0631    -0.0000    -0.1359    -0.0000     0.0289     0.0000    -0.0340     0.0000
 1335.0000   -12.2595     4.7816     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -1.2708     1.0675     0.0000     0.0000   -16.0015    13.4496    -5.5880     1.3723    -0.8822     0.0174    -7.2843    -0.1159     0.0702    -0.0013    -0.4732     0.0411    -0.2875    -0.0025    -0.9591     0.0081     0.2629    -0.0033    -0.2138     0.0040    -0.1323     0.0000    -0.3562    -0.0001     0.0686    -0.0000    -0.1203    -0.0000    -0.0637    -0.0001    -0.1374    -0.0000     0.0294     0.0000    -0.0346     0.0000
 1340.0000   -12.1613     4.8221     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -1.3240     1.0706     0.0000     0.0000   -15.5577    12.5871    -5.4612     1.4100    -0.8813     0.0180    -7.3128    -0.1308     0.0667    -0.0013    -0.4561     0.0462    -0.2876    -0.0025    -0.9576     0.0088     0.2726    -0.0035    -0.2144     0.0044    -0.1331     0.0000    -0.3586    -0.0001     0.0694    -0.0000    -0.1227    -0.0000    -0.0643    -0.0001    -0.1387    -0.0000     0.0300     0.0000    -0.0352     0.0000
 1345.0000   -12.0653     4.8631     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -1.3740     1.0710     0.0000     0.0000   -15.1114    11.7843    -5.3361     1.4496    -0.8804     0.0186    -7.3469    -0.1478     0.0632    -0.0013    -0.4390     0.0517    -0.2878    -0.0026    -0.9557     0.0095     0.2826    -0.0036    -0.2149     0.0048    -0.1338     0.0000    -0.3609    -0.0001     0.0703    -0.0000    -0.1249    -0.0000    -0.0649    -0.0001    -0.1400    -0.0000     0.0305     0.0000    -0.0358     0.0000
 1350.0000   -11.9718     4.9029     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -1.4212     1.0691     0.0000     0.0000   -14.6646    11.0357    -5.2116     1.4892    -0.8793     0.0191    -7.3720    -0.1668     0.0598    -0.0012    -0.4208     0.0577    -0.2878    -0.0027    -0.9535     0.0102     0.2923    -0.0038    -0.2152     0.0052    -0.1344     0.0001    -0.3631    -0.0001     0.0710    -0.0000    -0.1269    -0.0000    -0.0655    -0.0001    -0.1413    -0.0000     0.0311     0.0000    -0.0363     0.0000
 1355.0000   -11.8784     4.9431     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -1.4656     1.0651     0.0000     0.0000   -14.2187    10.3365    -5.0889     1.5313    -0.8780     0.0197    -7.4028    -0.1882     0.0564    -0.0012    -0.4027     0.0641    -0.2879    -0.0027    -0.9509     0.0110     0.3024    -0.0039    -0.2153     0.0057    -0.1351     0.0001    -0.3651    -0.0001     0.0718    -0.0000    -0.1286    -0.0000    -0.0661    -0.0001    -0.1425    -0.0000     0.0316     0.0000    -0.0369     0.0000
 1360.0000   -11.7869     4.9819     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -1.5074     1.0593     0.0000     0.0000   -13.7751     9.6822    -4.9684     1.5730    -0.8766     0.0202    -7.4244    -0.2119     0.0532    -0.0012    -0.3836     0.0710    -0.2879    -0.0028    -0.9482     0.0119     0.3126    -0.0041    -0.2153     0.0062    -0.1356     0.0001    -0.3671    -0.0001     0.0725    -0.0000    -0.1302    -0.0000    -0.0666    -0.0001    -0.1436    -0.0000     0.0321     0.0000    -0.0374     0.0000
 1365.0000   -11.6973     5.0211     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -1.5467     1.0518     0.0000     0.0000   -13.3344     9.0691    -4.8506     1.6159    -0.8751     0.0208    -7.4517    -0.2380     0.0500    -0.0011    -0.3647     0.0783    -0.2876    -0.0029    -0.9451     0.0128     0.3224    -0.0042    -0.2152     0.0067    -0.1362     0.0001    -0.3690    -0.0001     0.0733    -0.0000    -0.1315    -0.0000    -0.0671    -0.0001    -0.1447    -0.0000     0.0326     0.0000    -0.0380     0.0000
 1370.0000   -11.6098     5.0589     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -1.5836     1.0428     0.0000     0.0000   -12.8974     8.4937    -4.7367     1.6597    -0.8735     0.0213    -7.4699    -0.2667     0.0469    -0.0011    -0.3450     0.0860    -0.2875    -0.0029    -0.9418     0.0137     0.3326    -0.0043    -0.2149     0.0073    -0.1367     0.0001    -0.3707    -0.0001     0.0740    -0.0000    -0.1327    -0.0000    -0.0676    -0.0001    -0.1457    -0.0000     0.0331     0.0000    -0.0385     0.0000
 1375.0000   -11.5242     5.0970     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -1.6182     1.0325     0.0000     0.0000   -12.4642     7.9529    -4.6248     1.7029    -0.8717     0.0219    -7.4936    -0.2979     0.0439    -0.0010    -0.3255     0.0941    -0.2874    -0.0029    -0.9382     0.0147     0.3428    -0.0043    -0.2144     0.0079    -0.1372     0.0001    -0.3724    -0.0001     0.0746    -0.0000    -0.1336    -0.0000    -0.0681    -0.0001    -0.1467    -0.0000     0.0336     0.0000    -0.0390     0.0000
 1380.0000   -11.4387     5.1317     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -1.6507     1.0210     0.0000     0.0000   -12.0352     7.4441    -4.5180     1.7469    -0.8699     0.0224    -7.5081    -0.3317     0.0409    -0.0010    -0.3051     0.1026    -0.2871    -0.0030    -0.9344     0.0157     0.3531    -0.0043    -0.2139     0.0085    -0.1377     0.0001    -0.3740    -0.0001     0.0753    -0.0000    -0.1343    -0.0000    -0.0686    -0.0001    -0.1476    -0.0000     0.0341     0.0000    -0.0395     0.0000
 1385.0000   -11.3572     5.1686     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -1.6811     1.0084     0.0000     0.0000   -11.6105     6.9648    -4.4143     1.7896    -0.8680     0.0229    -7.5207    -0.3682     0.0381    -0.0009    -0.2846     0.1115    -0.2866    -0.0030    -0.9305     0.0167     0.3629    -0.0043    -0.2132     0.0091    -0.1381     0.0001    -0.3755    -0.0001     0.0760    -0.0000    -0.1348    -0.0000    -0.0690    -0.0001    -0.1485    -0.0000     0.0346     0.0000    -0.0400     0.0000
 1390.0000   -11.2776     5.2021     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -1.7095     0.9949     0.0000     0.0000   -11.1902     6.5129    -4.3149     1.8321    -0.8659     0.0235    -7.5392    -0.4075     0.0354    -0.0009    -0.2642     0.1208    -0.2862    -0.0030    -0.9263     0.0178     0.3732    -0.0042    -0.2123     0.0098    -0.1385     0.0001    -0.3769    -0.0001     0.0766    -0.0000    -0.1351    -0.0000    -0.0694    -0.0001    -0.1494    -0.0000     0.0351     0.0000    -0.0404     0.0000
 1395.0000   -11.1998     5.2358     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -1.7359     0.9805     0.0000     0.0000   -10.7742     6.0865    -4.2195     1.8732    -0.8638     0.0240    -7.5483    -0.4495     0.0327    -0.0008    -0.2431     0.1304    -0.2858    -0.0031    -0.9220     0.0189     0.3835    -0.0041    -0.2113     0.0105    -0.1389     0.0001    -0.3782    -0.0001     0.0772    -0.0000    -0.1352    -0.0000    -0.0698    -0.0001    -0.1502    -0.0000     0.0356     0.0001    -0.0409     0.0000
 1400.0000   -11.1262     5.2662     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -1.7605     0.9652     0.0000     0.0000   -10.3625     5.6840    -4.1291     1.9123    -0.8614     0.0246    -7.5554    -0.4944     0.0302    -0.0008    -0.2218     0.1403    -0.2854    -0.0031    -0.9174     0.0200     0.3937    -0.0040    -0.2102     0.0112    -0.1392     0.0001    -0.3794    -0.0001     0.0778    -0.0000    -0.1351    -0.0000    -0.0702    -0.0001    -0.1509    -0.0000     0.0361     0.0001    -0.0413     0.0001
 1405.0000   -11.0549     5.2969     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -1.7831     0.9493     0.0000     0.0000    -9.9552     5.3040    -4.0427     1.9499    -0.8591     0.0251    -7.5608    -0.5422     0.0277    -0.0007    -0.2004     0.1507    -0.2848    -0.0031    -0.9127     0.0211     0.4040    -0.0038    -0.2089     0.0120    -0.1395     0.0001    -0.3806    -0.0001     0.0784    -0.0000    -0.1348    -0.0000    -0.0705    -0.0001    -0.1516    -0.0000     0.0366     0.0001    -0.0417     0.0001
 1410.0000   -10.9858     5.3259     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -1.8040     0.9327     0.0000     0.0000    -9.5521     4.9450    -3.9602     1.9848    -0.8567     0.0256    -7.5645    -0.5931     0.0253    -0.0007    -0.1787     0.1615    -0.2843    -0.0031    -0.9078     0.0223     0.4143    -0.0035    -0.2075     0.0127    -0.1398     0.0001    -0.3816    -0.0001     0.0789    -0.0001    -0.1344    -0.0000    -0.0709    -0.0001    -0.1523    -0.0000     0.0370     0.0001    -0.0422     0.0001
 1415.0000   -10.9210     5.3552     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -1.8231     0.9155     0.0000     0.0000    -9.1533     4.6060    -3.8816     2.0179    -0.8541     0.0261    -7.5663    -0.6471     0.0231    -0.0006    -0.1568     0.1726    -0.2837    -0.0031    -0.9027     0.0235     0.4245    -0.0032    -0.2060     0.0136    -0.1401     0.0001    -0.3826    -0.0000     0.0795    -0.0001    -0.1337    -0.0000    -0.0712    -0.0002    -0.1530    -0.0000     0.0375     0.0001    -0.0425     0.0001
 1420.0000   -10.8587     5.3813     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -1.8404     0.8979     0.0000     0.0000    -8.7589     4.2860    -3.8075     2.0465    -0.8516     0.0266    -7.5663    -0.7044     0.0209    -0.0006    -0.1347     0.1841    -0.2830    -0.0031    -0.8975     0.0248     0.4348    -0.0028    -0.2043     0.0144    -0.1403     0.0001    -0.3836    -0.0000     0.0800    -0.0001    -0.1329    -0.0000    -0.0715    -0.0002    -0.1536    -0.0000     0.0380     0.0001    -0.0429     0.0001
 1425.0000   -10.8024     5.4039     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -1.8560     0.8798     0.0000     0.0000    -8.3688     3.9841    -3.7361     2.0738    -0.8488     0.0271    -7.5722    -0.7650     0.0188    -0.0005    -0.1129     0.1959    -0.2823    -0.0031    -0.8922     0.0261     0.4451    -0.0023    -0.2025     0.0153    -0.1406     0.0001    -0.3844    -0.0000     0.0806    -0.0001    -0.1319    -0.0000    -0.0718    -0.0002    -0.1541    -0.0000     0.0384     0.0001    -0.0433     0.0001
 1430.0000   -10.7490     5.4267     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -1.8700     0.8614     0.0000     0.0000    -7.9831     3.6994    -3.6692     2.0982    -0.8461     0.0276    -7.5686    -0.8291     0.0168    -0.0005    -0.0906     0.2084    -0.2815    -0.0030    -0.8867     0.0273     0.4553    -0.0018    -0.2006     0.0162    -0.1408     0.0001    -0.3852    -0.0000     0.0811    -0.0001    -0.1307    -0.0000    -0.0721    -0.0002    -0.1547    -0.0000     0.0389     0.0001    -0.0436     0.0001
 1435.0000   -10.7005     5.4465     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -1.8823     0.8427     0.0000     0.0000    -7.6020     3.4313    -3.6046     2.1187    -0.8431     0.0281    -7.5554    -0.8968     0.0149    -0.0004    -0.0677     0.2211    -0.2807    -0.0030    -0.8811     0.0287     0.4656    -0.0011    -0.1986     0.0171    -0.1410     0.0001    -0.3860    -0.0000     0.0816    -0.0001    -0.1294    -0.0000    -0.0724    -0.0002    -0.1551    -0.0000     0.0393     0.0001    -0.0440     0.0001
 1440.0000   -10.6571     5.4646     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -1.8929     0.8237     0.0000     0.0000    -7.2255     3.1791    -3.5450     2.1352    -0.8402     0.0286    -7.5480    -0.9681     0.0132    -0.0004    -0.0452     0.2345    -0.2799    -0.0030    -0.8753     0.0300     0.4758    -0.0004    -0.1964     0.0181    -0.1411     0.0001    -0.3866    -0.0000     0.0821    -0.0001    -0.1280    -0.0000    -0.0726    -0.0002    -0.1556    -0.0000     0.0398     0.0001    -0.0443     0.0001
 1445.0000   -10.6204     5.4795     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -1.9019     0.8045     0.0000     0.0000    -6.8539     2.9422    -3.4875     2.1488    -0.8371     0.0291    -7.5386    -1.0433     0.0115    -0.0003    -0.0225     0.2482    -0.2790    -0.0029    -0.8694     0.0314     0.4860     0.0004    -0.1940     0.0191    -0.1413     0.0001    -0.3872    -0.0000     0.0825    -0.0001    -0.1264    -0.0000    -0.0729    -0.0002    -0.1560    -0.0000     0.0403     0.0001    -0.0446     0.0002
 1450.0000   -10.5867     5.4930     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -1.9094     0.7853     0.0000     0.0000    -6.4874     2.7201    -3.4320     2.1587    -0.8341     0.0295    -7.5272    -1.1223     0.0099    -0.0003     0.0003     0.2626    -0.2783    -0.0029    -0.8634     0.0327     0.4968     0.0013    -0.1916     0.0202    -0.1414     0.0001    -0.3878     0.0000     0.0830    -0.0001    -0.1246     0.0000    -0.0731    -0.0002    -0.1564    -0.0000     0.0407     0.0001    -0.0449     0.0002
 1455.0000   -10.5598     5.5034     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -1.9152     0.7660     0.0000     0.0000    -6.1262     2.5122    -3.3794     2.1657    -0.8309     0.0300    -7.5137    -1.2056     0.0084    -0.0003     0.0231     0.2774    -0.2774    -0.0028    -0.8573     0.0342     0.5071     0.0024    -0.1890     0.0212    -0.1416     0.0001    -0.3883     0.0000     0.0834    -0.0001    -0.1228     0.0000    -0.0733    -0.0002    -0.1568    -0.0000     0.0412     0.0001    -0.0452     0.0002
 1460.0000   -10.5409     5.5084     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -1.9196     0.7467     0.0000     0.0000    -5.7707     2.3182    -3.3293     2.1683    -0.8276     0.0305    -7.4904    -1.2930     0.0070    -0.0002     0.0461     0.2929    -0.2764    -0.0028    -0.8511     0.0356     0.5173     0.0035    -0.1863     0.0224    -0.1417     0.0001    -0.3887     0.0000     0.0839    -0.0001    -0.1208     0.0000    -0.0735    -0.0002    -0.1571    -0.0000     0.0416     0.0001    -0.0454     0.0002
 1465.0000   -10.5281     5.5107     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -1.9224     0.7275     0.0000     0.0000    -5.4211     2.1375    -3.2816     2.1673    -0.8243     0.0309    -7.4725    -1.3846     0.0056    -0.0002     0.0689     0.3090    -0.2756    -0.0027    -0.8449     0.0371     0.5281     0.0048    -0.1834     0.0235    -0.1417     0.0001    -0.3891     0.0000     0.0843    -0.0001    -0.1187     0.0000    -0.0737    -0.0002    -0.1574    -0.0000     0.0421     0.0001    -0.0457     0.0002
 1470.0000   -10.5216     5.5094     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -1.9238     0.7084     0.0000     0.0000    -5.0777     1.9698    -3.2347     2.1637    -0.8209     0.0313    -7.4475    -1.4807     0.0044    -0.0001     0.0916     0.3257    -0.2745    -0.0027    -0.8384     0.0385     0.5383     0.0062    -0.1804     0.0247    -0.1418     0.0001    -0.3894     0.0000     0.0847    -0.0001    -0.1166     0.0000    -0.0739    -0.0003    -0.1577    -0.0000     0.0425     0.0001    -0.0459     0.0002
 1475.0000   -10.5254     5.5013     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -1.9237     0.6895     0.0000     0.0000    -4.7410     1.8146    -3.1899     2.1561    -0.8174     0.0318    -7.4201    -1.5812     0.0033    -0.0001     0.1143     0.3431    -0.2737    -0.0026    -0.8319     0.0401     0.5492     0.0077    -0.1773     0.0259    -0.1419     0.0001    -0.3897     0.0001     0.0851    -0.0001    -0.1143     0.0000    -0.0741    -0.0003    -0.1579     0.0000     0.0430     0.0001    -0.0461     0.0003
 1480.0000   -10.5367     5.4883     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -1.9222     0.6708     0.0000     0.0000    -4.4113     1.6716    -3.1472     2.1445    -0.8138     0.0322    -7.3884    -1.6865     0.0023    -0.0001     0.1370     0.3613    -0.2725    -0.0025    -0.8252     0.0416     0.5595     0.0094    -0.1740     0.0272    -0.1419     0.0001    -0.3899     0.0001     0.0855    -0.0001    -0.1119     0.0000    -0.0743    -0.0003    -0.1581     0.0000     0.0435     0.0001    -0.0463     0.0003
 1485.0000   -10.5530     5.4700     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -1.9194     0.6524     0.0000     0.0000    -4.0890     1.5403    -3.1049     2.1307    -0.8102     0.0326    -7.3538    -1.7967     0.0013    -0.0000     0.1593     0.3801    -0.2716    -0.0024    -0.8186     0.0432     0.5704     0.0113    -0.1707     0.0286    -0.1420     0.0001    -0.3901     0.0001     0.0859    -0.0001    -0.1095     0.0000    -0.0744    -0.0003    -0.1583     0.0000     0.0439     0.0001    -0.0465     0.0003
 1490.0000   -10.5822     5.4429     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -1.9152     0.6343     0.0000     0.0000    -3.7744     1.4203    -3.0643     2.1124    -0.8065     0.0330    -7.3147    -1.9115     0.0005    -0.0000     0.1813     0.3997    -0.2704    -0.0023    -0.8118     0.0448     0.5807     0.0133    -0.1671     0.0299    -0.1420     0.0001    -0.3902     0.0001     0.0863    -0.0001    -0.1070     0.0000    -0.0746    -0.0003    -0.1584     0.0000     0.0444     0.0001    -0.0467     0.0004
 1495.0000   -10.6176     5.4068     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -1.9098     0.6166     0.0000     0.0000    -3.4680     1.3112    -3.0247     2.0921    -0.8027     0.0334    -7.2715    -2.0314    -0.0003     0.0000     0.2030     0.4202    -0.2694    -0.0022    -0.8050     0.0464     0.5917     0.0154    -0.1635     0.0314    -0.1420     0.0001    -0.3903     0.0001     0.0867    -0.0001    -0.1044     0.0000    -0.0747    -0.0003    -0.1586     0.0000     0.0449     0.0001    -0.0468     0.0004
 1500.0000   -10.6649     5.3616     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -1.9032     0.5994     0.0000     0.0000    -3.1702     1.2127    -2.9851     2.0684    -0.7989     0.0338    -7.2232    -2.1561    -0.0009     0.0000     0.2245     0.4415    -0.2684    -0.0021    -0.7981     0.0481     0.6027     0.0178    -0.1597     0.0329    -0.1420     0.0001    -0.3903     0.0001     0.0871    -0.0001    -0.1018     0.0000    -0.0748    -0.0003    -0.1587     0.0000     0.0453     0.0001    -0.0469     0.0004
 1505.0000   -10.7217     5.3033     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -1.8954     0.5826     0.0000     0.0000    -2.8813     1.1242    -2.9467     2.0416    -0.7951     0.0341    -7.1695    -2.2858    -0.0015     0.0001     0.2454     0.4637    -0.2670    -0.0020    -0.7911     0.0498     0.6132     0.0203    -0.1558     0.0344    -0.1420     0.0002    -0.3903     0.0001     0.0874    -0.0001    -0.0991     0.0001    -0.0749    -0.0003    -0.1588     0.0000     0.0458     0.0001    -0.0471     0.0005
 1510.0000   -10.7864     5.2317     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -1.8866     0.5663     0.0000     0.0000    -2.6016     1.0454    -2.9086     2.0125    -0.7911     0.0345    -7.1102    -2.4204    -0.0020     0.0001     0.2657     0.4868    -0.2660    -0.0019    -0.7839     0.0515     0.6243     0.0231    -0.1518     0.0360    -0.1420     0.0002    -0.3903     0.0001     0.0878    -0.0001    -0.0964     0.0001    -0.0750    -0.0003    -0.1588     0.0000     0.0463     0.0001    -0.0472     0.0005
 1515.0000   -10.8591     5.1459     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -1.8767     0.5506     0.0000     0.0000    -2.3316     0.9758    -2.8706     1.9806    -0.7871     0.0349    -7.0448    -2.5605    -0.0024     0.0001     0.2853     0.5108    -0.2648    -0.0018    -0.7768     0.0533     0.6355     0.0260    -0.1476     0.0377    -0.1419     0.0002    -0.3902     0.0002     0.0881    -0.0001    -0.0937     0.0001    -0.0751    -0.0004    -0.1589     0.0000     0.0467     0.0001    -0.0472     0.0005
 1520.0000   -10.9433     5.0428     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -1.8659     0.5354     0.0000     0.0000    -2.0714     0.9149    -2.8333     1.9466    -0.7829     0.0352    -6.9731    -2.7042    -0.0027     0.0001     0.3044     0.5358    -0.2637    -0.0016    -0.7696     0.0552     0.6468     0.0292    -0.1433     0.0394    -0.1419     0.0002    -0.3900     0.0002     0.0884    -0.0001    -0.0909     0.0001    -0.0752    -0.0004    -0.1589     0.0000     0.0472     0.0001    -0.0473     0.0006
 1525.0000   -11.0369     4.9165     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -1.8541     0.5208     0.0000     0.0000    -1.8215     0.8623    -2.7959     1.9095    -0.7788     0.0355    -6.8938    -2.8540    -0.0029     0.0001     0.3225     0.5618    -0.2625    -0.0015    -0.7624     0.0570     0.6582     0.0325    -0.1389     0.0412    -0.1418     0.0002    -0.3899     0.0002     0.0888    -0.0001    -0.0881     0.0001    -0.0753    -0.0004    -0.1589     0.0000     0.0477     0.0001    -0.0473     0.0006
 1530.0000   -11.1341     4.7694     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -1.8416     0.5068     0.0000     0.0000    -1.5820     0.8175    -2.7581     1.8713    -0.7746     0.0359    -6.8066    -3.0074    -0.0030     0.0001     0.3397     0.5886    -0.2613    -0.0013    -0.7550     0.0590     0.6696     0.0362    -0.1343     0.0431    -0.1418     0.0002    -0.3897     0.0002     0.0891    -0.0001    -0.0853     0.0001    -0.0754    -0.0004    -0.1588     0.0000     0.0482     0.0001    -0.0474     0.0007
 1535.0000   -11.2312     4.5932     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -1.8283     0.4934     0.0000     0.0000    -1.3531     0.7800    -2.7200     1.8298    -0.7703     0.0362    -6.7109    -3.1646    -0.0031     0.0001     0.3558     0.6167    -0.2601    -0.0012    -0.7477     0.0609     0.6812     0.0401    -0.1296     0.0450    -0.1417     0.0002    -0.3894     0.0002     0.0894    -0.0001    -0.0825     0.0001    -0.0755    -0.0004    -0.1588     0.0000     0.0487     0.0001    -0.0474     0.0007
 1540.0000   -11.3352     4.3886     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -1.8144     0.4807     0.0000     0.0000    -1.1349     0.7493    -2.6818     1.7869    -0.7660     0.0365    -6.6062    -3.3276    -0.0031     0.0001     0.3705     0.6456    -0.2588    -0.0010    -0.7402     0.0629     0.6929     0.0442    -0.1248     0.0471    -0.1416     0.0002    -0.3891     0.0002     0.0897    -0.0001    -0.0797     0.0001    -0.0755    -0.0004    -0.1587     0.0000     0.0492     0.0001    -0.0474     0.0008
 1545.0000   -11.4298     4.1525     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -1.7998     0.4686     0.0000     0.0000    -0.9276     0.7249    -2.6431     1.7428    -0.7616     0.0368    -6.4914    -3.4915    -0.0030     0.0001     0.3840     0.6754    -0.2575    -0.0009    -0.7326     0.0650     0.7046     0.0486    -0.1198     0.0492    -0.1416     0.0002    -0.3888     0.0003     0.0900    -0.0001    -0.0769     0.0001    -0.0756    -0.0004    -0.1586     0.0000     0.0497     0.0001    -0.0474     0.0008
 1550.0000   -11.5209     3.8806     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -1.7847     0.4571     0.0000     0.0000    -0.7313     0.7064    -2.6041     1.6966    -0.7571     0.0371    -6.3666    -3.6611    -0.0028     0.0001     0.3960     0.7061    -0.2562    -0.0007    -0.7251     0.0671     0.7165     0.0534    -0.1147     0.0515    -0.1415     0.0002    -0.3885     0.0003     0.0902    -0.0001    -0.0741     0.0002    -0.0757    -0.0004    -0.1585     0.0001     0.0502     0.0001    -0.0473     0.0009
 1555.0000   -11.5925     3.5724     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -1.7692     0.4462     0.0000     0.0000    -0.5458     0.6932    -2.5643     1.6490    -0.7525     0.0374    -6.2299    -3.8302    -0.0025     0.0001     0.4064     0.7377    -0.2551    -0.0005    -0.7176     0.0693     0.7293     0.0584    -0.1095     0.0538    -0.1414     0.0002    -0.3881     0.0003     0.0905    -0.0001    -0.0713     0.0002    -0.0757    -0.0005    -0.1584     0.0001     0.0507     0.0001    -0.0473     0.0009
